Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2514","Maize and products","2013","2013","1000 t","527","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2514","Maize and products","2013","2013","1000 t","63","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2514","Maize and products","2013","2013","1000 t","320","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2514","Maize and products","2013","2013","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2514","Maize and products","2013","2013","1000 t","1198","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2514","Maize and products","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2514","Maize and products","2013","2013","1000 t","5197","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2514","Maize and products","2013","2013","kg/cap","53.53","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2514","Maize and products","2013","2013","kcal/cap/d","491.81","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2514","Maize and products","2013","2013","million Kcal","17427610","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2013","2013","g/cap/d","10.17","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2514","Maize and products","2013","2013","t","360401","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2514","Maize and products","2013","2013","g/cap/d","4.18","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2514","Maize and products","2013","2013","t","148110","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2514","Maize and products","2014","2014","1000 t","7730","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2514","Maize and products","2014","2014","1000 t","6","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2514","Maize and products","2014","2014","1000 t","-197","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2514","Maize and products","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2514","Maize and products","2014","2014","1000 t","7932","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2514","Maize and products","2014","2014","1000 t","670","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2514","Maize and products","2014","2014","1000 t","64","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2514","Maize and products","2014","2014","1000 t","365","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2514","Maize and products","2014","2014","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2514","Maize and products","2014","2014","1000 t","2000","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2514","Maize and products","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2514","Maize and products","2014","2014","1000 t","4832","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2514","Maize and products","2014","2014","kg/cap","48.44","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2514","Maize and products","2014","2014","kcal/cap/d","445.08","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2514","Maize and products","2014","2014","million Kcal","16204174.78","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2014","2014","g/cap/d","9.2","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2514","Maize and products","2014","2014","t","335100.5","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2514","Maize and products","2014","2014","g/cap/d","3.78","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2514","Maize and products","2014","2014","t","137712.53","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2514","Maize and products","2015","2015","1000 t","8211","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2514","Maize and products","2015","2015","1000 t","7","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2514","Maize and products","2015","2015","1000 t","-189","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2514","Maize and products","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2514","Maize and products","2015","2015","1000 t","8407","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2514","Maize and products","2015","2015","1000 t","686","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2514","Maize and products","2015","2015","1000 t","71","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2514","Maize and products","2015","2015","1000 t","384","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2514","Maize and products","2015","2015","1000 t","1","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5154","Other uses (non-food)","S2514","Maize and products","2015","2015","1000 t","2200","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2514","Maize and products","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2514","Maize and products","2015","2015","1000 t","5065","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2514","Maize and products","2015","2015","kg/cap","49.42","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2514","Maize and products","2015","2015","kcal/cap/d","454.1","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2514","Maize and products","2015","2015","million Kcal","16984354.78","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2015","2015","g/cap/d","9.39","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2514","Maize and products","2015","2015","t","351234.53","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2514","Maize and products","2015","2015","g/cap/d","3.86","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2514","Maize and products","2015","2015","t","144342.96","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2542","Sugar (Raw Equivalent)","2010","2010","1000 t","352","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2010","2010","1000 t","178","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2010","2010","1000 t","42","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2010","2010","1000 t","489","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2542","Sugar (Raw Equivalent)","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2542","Sugar (Raw Equivalent)","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2542","Sugar (Raw Equivalent)","2010","2010","1000 t","489","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2010","2010","kg/cap","5.48","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2010","2010","kcal/cap/d","55.1","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2010","2010","million Kcal","1794733.87","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2010","2010","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2010","2010","t","55.7","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2010","2010","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2010","2010","t","210.85","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2542","Sugar (Raw Equivalent)","2011","2011","1000 t","288","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2011","2011","1000 t","249","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2011","2011","1000 t","537","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2542","Sugar (Raw Equivalent)","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2542","Sugar (Raw Equivalent)","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2542","Sugar (Raw Equivalent)","2011","2011","1000 t","537","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2011","2011","kg/cap","5.85","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2011","2011","kcal/cap/d","58.89","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2011","2011","million Kcal","1973478.19","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2011","2011","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2011","2011","t","61.83","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2011","2011","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2011","2011","t","234.07","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2542","Sugar (Raw Equivalent)","2012","2012","1000 t","253","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2012","2012","1000 t","218","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2012","2012","1000 t","-111","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2012","2012","1000 t","583","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2542","Sugar (Raw Equivalent)","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2542","Sugar (Raw Equivalent)","2012","2012","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2542","Sugar (Raw Equivalent)","2012","2012","1000 t","583","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2012","2012","kg/cap","6.17","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2012","2012","kcal/cap/d","62.06","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2012","2012","million Kcal","2139595.87","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2012","2012","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2012","2012","t","66.4","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2012","2012","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2012","2012","t","251.36","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","353","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","213","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","566","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5131","Processing","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","566","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2013","2013","kg/cap","5.83","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2013","2013","kcal/cap/d","58.67","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2013","2013","million Kcal","2078873.39","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2013","2013","g/cap/d","0","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2013","2013","t","72.33","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2013","2013","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2013","2013","t","273.82","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","397","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","368","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","71","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","694","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2542","Sugar (Raw Equivalent)","2014","2014","1000 t","694","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2014","2014","kg/cap","6.96","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2014","2014","kcal/cap/d","70.04","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2014","2014","million Kcal","2550053.72","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2014","2014","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2014","2014","t","195.72","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2014","2014","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2014","2014","t","740.94","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","256","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","430","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","686","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2542","Sugar (Raw Equivalent)","2015","2015","1000 t","686","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2015","2015","kg/cap","6.7","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2015","2015","kcal/cap/d","67.41","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2542","Sugar (Raw Equivalent)","2015","2015","million Kcal","2521310.78","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2015","2015","g/cap/d","0.01","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2542","Sugar (Raw Equivalent)","2015","2015","t","221.7","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2015","2015","g/cap/d","0.02","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2542","Sugar (Raw Equivalent)","2015","2015","t","839.29","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2549","Pulses, Other and products","2010","2010","1000 t","1353","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2549","Pulses, Other and products","2010","2010","1000 t","9","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2549","Pulses, Other and products","2010","2010","1000 t","-98","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2549","Pulses, Other and products","2010","2010","1000 t","137","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2549","Pulses, Other and products","2010","2010","1000 t","1323","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2549","Pulses, Other and products","2010","2010","1000 t","23","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2549","Pulses, Other and products","2010","2010","1000 t","50","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2549","Pulses, Other and products","2010","2010","1000 t","64","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2549","Pulses, Other and products","2010","2010","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2549","Pulses, Other and products","2010","2010","1000 t","1187","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2010","2010","kg/cap","13.3","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2010","2010","kcal/cap/d","117.07","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2549","Pulses, Other and products","2010","2010","million Kcal","3813332.78","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2010","2010","g/cap/d","8.84","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2549","Pulses, Other and products","2010","2010","t","287925.15","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2549","Pulses, Other and products","2010","2010","g/cap/d","0.91","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2549","Pulses, Other and products","2010","2010","t","29601.45","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2549","Pulses, Other and products","2011","2011","1000 t","1593","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2549","Pulses, Other and products","2011","2011","1000 t","5","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2549","Pulses, Other and products","2011","2011","1000 t","-17","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2549","Pulses, Other and products","2011","2011","1000 t","102","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2549","Pulses, Other and products","2011","2011","1000 t","1514","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2549","Pulses, Other and products","2011","2011","1000 t","32","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2549","Pulses, Other and products","2011","2011","1000 t","53","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2549","Pulses, Other and products","2011","2011","1000 t","75","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2549","Pulses, Other and products","2011","2011","1000 t","0","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5142","Food","S2549","Pulses, Other and products","2011","2011","1000 t","1354","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","645","Food supply quantity (kg/capita/yr)","S2549","Pulses, Other and products","2011","2011","kg/cap","14.75","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","664","Food supply (kcal/capita/day)","S2549","Pulses, Other and products","2011","2011","kcal/cap/d","130.08","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","661","Food supply (kcal)","S2549","Pulses, Other and products","2011","2011","million Kcal","4359464.13","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2011","2011","g/cap/d","9.76","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","671","Protein supply quantity (t)","S2549","Pulses, Other and products","2011","2011","t","326933.33","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","684","Fat supply quantity (g/capita/day)","S2549","Pulses, Other and products","2011","2011","g/cap/d","1.05","E","Estimated value",""
"FBS","Food Balances (2010-)","231","Ethiopia","681","Fat supply quantity (t)","S2549","Pulses, Other and products","2011","2011","t","35064.86","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5511","Production","S2549","Pulses, Other and products","2012","2012","1000 t","1880","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5611","Import quantity","S2549","Pulses, Other and products","2012","2012","1000 t","4","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5072","Stock Variation","S2549","Pulses, Other and products","2012","2012","1000 t","2","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5911","Export quantity","S2549","Pulses, Other and products","2012","2012","1000 t","134","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5301","Domestic supply quantity","S2549","Pulses, Other and products","2012","2012","1000 t","1749","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5521","Feed","S2549","Pulses, Other and products","2012","2012","1000 t","37","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5527","Seed","S2549","Pulses, Other and products","2012","2012","1000 t","66","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5123","Losses","S2549","Pulses, Other and products","2012","2012","1000 t","89","I","Imputed value",""
"FBS","Food Balances (2010-)","231","Ethiopia","5170","Residuals","S2549","Pulses, Other and products","2012","2012","1000 t","0","I","Imputed value",""
